#doc name topic proportion ...
0	file:/C:/Users/Zachos1/Documents/github/immigration_station/mallet-input/CLINTON20.txt	7	0.10655737704918032	3	0.07377049180327869	15	0.05737704918032787	12	0.05737704918032787	11	0.05737704918032787	9	0.05737704918032787	2	0.05737704918032787	19	0.040983606557377046	18	0.040983606557377046	17	0.040983606557377046	16	0.040983606557377046	14	0.040983606557377046	13	0.040983606557377046	10	0.040983606557377046	8	0.040983606557377046	6	0.040983606557377046	5	0.040983606557377046	4	0.040983606557377046	1	0.040983606557377046	0	0.040983606557377046	
1	file:/C:/Users/Zachos1/Documents/github/immigration_station/mallet-input/CLINTON22.txt	6	0.07857142857142857	14	0.06428571428571428	11	0.06428571428571428	10	0.06428571428571428	8	0.06428571428571428	2	0.06428571428571428	17	0.05	15	0.05	13	0.05	12	0.05	7	0.05	4	0.05	3	0.05	19	0.03571428571428571	18	0.03571428571428571	16	0.03571428571428571	9	0.03571428571428571	5	0.03571428571428571	1	0.03571428571428571	0	0.03571428571428571	
2	file:/C:/Users/Zachos1/Documents/github/immigration_station/mallet-input/CLINTON24.txt	19	0.08035714285714286	11	0.08035714285714286	13	0.0625	12	0.0625	18	0.044642857142857144	17	0.044642857142857144	16	0.044642857142857144	15	0.044642857142857144	14	0.044642857142857144	10	0.044642857142857144	9	0.044642857142857144	8	0.044642857142857144	7	0.044642857142857144	6	0.044642857142857144	5	0.044642857142857144	4	0.044642857142857144	3	0.044642857142857144	2	0.044642857142857144	1	0.044642857142857144	0	0.044642857142857144	
3	file:/C:/Users/Zachos1/Documents/github/immigration_station/mallet-input/CLINTON26.txt	9	0.10833333333333334	0	0.075	14	0.058333333333333334	12	0.058333333333333334	10	0.058333333333333334	5	0.058333333333333334	19	0.041666666666666664	18	0.041666666666666664	17	0.041666666666666664	16	0.041666666666666664	15	0.041666666666666664	13	0.041666666666666664	11	0.041666666666666664	8	0.041666666666666664	7	0.041666666666666664	6	0.041666666666666664	4	0.041666666666666664	3	0.041666666666666664	2	0.041666666666666664	1	0.041666666666666664	
4	file:/C:/Users/Zachos1/Documents/github/immigration_station/mallet-input/CLINTON28.txt	9	0.08333333333333333	4	0.06481481481481481	1	0.06481481481481481	19	0.046296296296296294	18	0.046296296296296294	17	0.046296296296296294	16	0.046296296296296294	15	0.046296296296296294	14	0.046296296296296294	13	0.046296296296296294	12	0.046296296296296294	11	0.046296296296296294	10	0.046296296296296294	8	0.046296296296296294	7	0.046296296296296294	6	0.046296296296296294	5	0.046296296296296294	3	0.046296296296296294	2	0.046296296296296294	0	0.046296296296296294	
5	file:/C:/Users/Zachos1/Documents/github/immigration_station/mallet-input/CLINTON8.txt	9	0.08333333333333333	3	0.08333333333333333	17	0.06111111111111111	14	0.06111111111111111	11	0.06111111111111111	6	0.06111111111111111	19	0.05	8	0.05	7	0.05	4	0.05	1	0.05	0	0.05	18	0.03888888888888889	16	0.03888888888888889	15	0.03888888888888889	13	0.03888888888888889	10	0.03888888888888889	5	0.03888888888888889	12	0.027777777777777776	2	0.027777777777777776	
6	file:/C:/Users/Zachos1/Documents/github/immigration_station/mallet-input/COOPER1.txt	14	0.07971014492753623	18	0.06521739130434782	16	0.06521739130434782	15	0.06521739130434782	11	0.06521739130434782	4	0.06521739130434782	2	0.06521739130434782	13	0.050724637681159424	10	0.050724637681159424	9	0.050724637681159424	7	0.050724637681159424	19	0.036231884057971016	17	0.036231884057971016	12	0.036231884057971016	8	0.036231884057971016	6	0.036231884057971016	5	0.036231884057971016	3	0.036231884057971016	1	0.036231884057971016	0	0.036231884057971016	
7	file:/C:/Users/Zachos1/Documents/github/immigration_station/mallet-input/COOPER11.txt	4	0.0673076923076923	3	0.0673076923076923	19	0.04807692307692308	18	0.04807692307692308	17	0.04807692307692308	16	0.04807692307692308	15	0.04807692307692308	14	0.04807692307692308	13	0.04807692307692308	12	0.04807692307692308	11	0.04807692307692308	10	0.04807692307692308	9	0.04807692307692308	8	0.04807692307692308	7	0.04807692307692308	6	0.04807692307692308	5	0.04807692307692308	2	0.04807692307692308	1	0.04807692307692308	0	0.04807692307692308	
8	file:/C:/Users/Zachos1/Documents/github/immigration_station/mallet-input/COOPER17.txt	6	0.0673076923076923	4	0.0673076923076923	19	0.04807692307692308	18	0.04807692307692308	17	0.04807692307692308	16	0.04807692307692308	15	0.04807692307692308	14	0.04807692307692308	13	0.04807692307692308	12	0.04807692307692308	11	0.04807692307692308	10	0.04807692307692308	9	0.04807692307692308	8	0.04807692307692308	7	0.04807692307692308	5	0.04807692307692308	3	0.04807692307692308	2	0.04807692307692308	1	0.04807692307692308	0	0.04807692307692308	
9	file:/C:/Users/Zachos1/Documents/github/immigration_station/mallet-input/COOPER19.txt	18	0.0673076923076923	13	0.0673076923076923	19	0.04807692307692308	17	0.04807692307692308	16	0.04807692307692308	15	0.04807692307692308	14	0.04807692307692308	12	0.04807692307692308	11	0.04807692307692308	10	0.04807692307692308	9	0.04807692307692308	8	0.04807692307692308	7	0.04807692307692308	6	0.04807692307692308	5	0.04807692307692308	4	0.04807692307692308	3	0.04807692307692308	2	0.04807692307692308	1	0.04807692307692308	0	0.04807692307692308	
